GNSS Locations for ALL the Earthquakes
st_name	lat	lon	elv	samp_rate	gain	unit
0838	34.6903	138.7628	0.0	1.00	1.000000e+04	counts/cm
0840	34.8362	138.3312	0.0	1.00	1.000000e+04	counts/cm
0841	34.9498	139.0699	0.0	1.00	1.000000e+04	counts/cm
0842	34.9543	138.2499	0.0	1.00	1.000000e+04	counts/cm
0843	35.1749	134.0495	0.0	1.00	1.000000e+04	counts/cm
0844	40.8344	140.8105	0.0	1.00	1.000000e+04	counts/cm
0845	37.3618	140.3244	0.0	1.00	1.000000e+04	counts/cm
0846	33.8184	133.4618	0.0	1.00	1.000000e+04	counts/cm
0847	35.1605	137.8688	0.0	1.00	1.000000e+04	counts/cm
0848	45.5141	141.9553	0.0	1.00	1.000000e+04	counts/cm
0849	45.2301	141.8818	0.0	1.00	1.000000e+04	counts/cm
0850	44.9905	142.2923	0.0	1.00	1.000000e+04	counts/cm
0851	44.9161	142.0218	0.0	1.00	1.000000e+04	counts/cm
0852	44.7432	142.0387	0.0	1.00	1.000000e+04	counts/cm
0853	44.5465	142.5712	0.0	1.00	1.000000e+04	counts/cm
0854	44.3323	142.9358	0.0	1.00	1.000000e+04	counts/cm
0855	44.3177	141.8722	0.0	1.00	1.000000e+04	counts/cm
0856	44.2609	143.3646	0.0	1.00	1.000000e+04	counts/cm
0857	44.1655	142.4009	0.0	1.00	1.000000e+04	counts/cm
0858	44.1144	142.6012	0.0	1.00	1.000000e+04	counts/cm
0859	44.0650	144.9935	0.0	1.00	1.000000e+04	counts/cm
0860	44.0521	141.8608	0.0	1.00	1.000000e+04	counts/cm
0861	43.9099	143.5342	0.0	1.00	1.000000e+04	counts/cm
0862	43.8893	142.2365	0.0	1.00	1.000000e+04	counts/cm
0863	43.8787	143.1767	0.0	1.00	1.000000e+04	counts/cm
0864	43.7940	145.0569	0.0	1.00	1.000000e+04	counts/cm
0865	43.7257	142.1323	0.0	1.00	1.000000e+04	counts/cm
0866	43.7103	143.3811	0.0	1.00	1.000000e+04	counts/cm
0867	43.6469	142.7944	0.0	1.00	1.000000e+04	counts/cm
0868	43.6446	143.9917	0.0	1.00	1.000000e+04	counts/cm
0869	43.5560	145.2204	0.0	1.00	1.000000e+04	counts/cm
0870	43.5459	144.7190	0.0	1.00	1.000000e+04	counts/cm
0871	43.5216	142.1876	0.0	1.00	1.000000e+04	counts/cm
0872	43.5042	141.6168	0.0	1.00	1.000000e+04	counts/cm
0873	43.4736	143.7539	0.0	1.00	1.000000e+04	counts/cm
0874	43.3665	143.1870	0.0	1.00	1.000000e+04	counts/cm
0875	43.3207	140.3783	0.0	1.00	1.000000e+04	counts/cm
0876	43.2405	141.3460	0.0	1.00	1.000000e+04	counts/cm
0877	43.2209	141.6520	0.0	1.00	1.000000e+04	counts/cm
0878	43.2182	144.9707	0.0	1.00	1.000000e+04	counts/cm
0879	43.1713	143.0278	0.0	1.00	1.000000e+04	counts/cm
0880	43.1650	142.5670	0.0	1.00	1.000000e+04	counts/cm
0881	43.1494	144.4965	0.0	1.00	1.000000e+04	counts/cm
0882	43.1404	141.2033	0.0	1.00	1.000000e+04	counts/cm
0883	43.1239	143.5977	0.0	1.00	1.000000e+04	counts/cm
0884	43.0826	140.8111	0.0	1.00	1.000000e+04	counts/cm
0885	42.8906	142.5323	0.0	1.00	1.000000e+04	counts/cm
0886	42.8003	143.6555	0.0	1.00	1.000000e+04	counts/cm
0887	42.8033	142.9537	0.0	1.00	1.000000e+04	counts/cm
0888	42.6853	140.0118	0.0	1.00	1.000000e+04	counts/cm
0889	42.6740	143.3128	0.0	1.00	1.000000e+04	counts/cm
0890	42.5543	142.3959	0.0	1.00	1.000000e+04	counts/cm
0891	42.2772	142.7679	0.0	1.00	1.000000e+04	counts/cm
0892	41.7406	140.9293	0.0	1.00	1.000000e+04	counts/cm
0893	41.7113	140.5350	0.0	1.00	1.000000e+04	counts/cm
0894	41.4662	141.0945	0.0	1.00	1.000000e+04	counts/cm
0895	41.1997	140.9838	0.0	1.00	1.000000e+04	counts/cm
0896	41.1609	141.3857	0.0	1.00	1.000000e+04	counts/cm
0897	41.1217	140.2935	0.0	1.00	1.000000e+04	counts/cm
0898	40.7306	140.0110	0.0	1.00	1.000000e+04	counts/cm
0899	40.5800	141.1060	0.0	1.00	1.000000e+04	counts/cm
0901	40.5088	141.3320	0.0	1.00	1.000000e+04	counts/cm
0902	40.4476	140.9416	0.0	1.00	1.000000e+04	counts/cm
0903	40.2710	141.4849	0.0	1.00	1.000000e+04	counts/cm
0904	40.1067	141.0465	0.0	1.00	1.000000e+04	counts/cm
0905	39.9709	141.6622	0.0	1.00	1.000000e+04	counts/cm
0906	39.7389	141.9702	0.0	1.00	1.000000e+04	counts/cm
0907	39.6394	141.4261	0.0	1.00	1.000000e+04	counts/cm
0908	39.5544	140.8363	0.0	1.00	1.000000e+04	counts/cm
0909	39.4647	141.2930	0.0	1.00	1.000000e+04	counts/cm
0910	39.2354	141.3117	0.0	1.00	1.000000e+04	counts/cm
0911	39.0121	141.4009	0.0	1.00	1.000000e+04	counts/cm
0912	38.9955	141.1486	0.0	1.00	1.000000e+04	counts/cm
0913	38.9340	140.8332	0.0	1.00	1.000000e+04	counts/cm
0914	38.7432	141.3179	0.0	1.00	1.000000e+04	counts/cm
0915	38.6861	141.0044	0.0	1.00	1.000000e+04	counts/cm
0916	38.6606	141.1608	0.0	1.00	1.000000e+04	counts/cm
0917	38.5718	140.7278	0.0	1.00	1.000000e+04	counts/cm
0918	38.5098	141.3044	0.0	1.00	1.000000e+04	counts/cm
0919	38.1771	140.9437	0.0	1.00	1.000000e+04	counts/cm
0920	37.8246	140.7277	0.0	1.00	1.000000e+04	counts/cm
0921	40.3394	140.0276	0.0	1.00	1.000000e+04	counts/cm
0922	40.1833	140.4082	0.0	1.00	1.000000e+04	counts/cm
0923	40.0997	140.0055	0.0	1.00	1.000000e+04	counts/cm
0924	39.9214	140.5359	0.0	1.00	1.000000e+04	counts/cm
0925	39.5276	140.0539	0.0	1.00	1.000000e+04	counts/cm
0926	39.5081	140.5961	0.0	1.00	1.000000e+04	counts/cm
0927	39.2967	140.2789	0.0	1.00	1.000000e+04	counts/cm
0928	39.1462	140.7151	0.0	1.00	1.000000e+04	counts/cm
0929	39.0544	140.4474	0.0	1.00	1.000000e+04	counts/cm
0930	38.9381	140.1835	0.0	1.00	1.000000e+04	counts/cm
0931	38.7521	140.4973	0.0	1.00	1.000000e+04	counts/cm
0932	38.7012	139.6745	0.0	1.00	1.000000e+04	counts/cm
0933	38.6284	140.2205	0.0	1.00	1.000000e+04	counts/cm
0934	38.1704	140.3939	0.0	1.00	1.000000e+04	counts/cm
0935	37.9206	139.8794	0.0	1.00	1.000000e+04	counts/cm
0936	37.8335	140.4468	0.0	1.00	1.000000e+04	counts/cm
0937	37.6693	139.9727	0.0	1.00	1.000000e+04	counts/cm
0938	37.5911	140.5717	0.0	1.00	1.000000e+04	counts/cm
0939	37.4613	139.8355	0.0	1.00	1.000000e+04	counts/cm
0940	37.4449	140.4641	0.0	1.00	1.000000e+04	counts/cm
0941	37.3262	139.6864	0.0	1.00	1.000000e+04	counts/cm
0942	37.2930	140.2128	0.0	1.00	1.000000e+04	counts/cm
0943	37.2106	140.4510	0.0	1.00	1.000000e+04	counts/cm
0944	37.1831	140.7160	0.0	1.00	1.000000e+04	counts/cm
0945	37.0236	140.3763	0.0	1.00	1.000000e+04	counts/cm
0946	36.9326	140.6902	0.0	1.00	1.000000e+04	counts/cm
0947	36.4758	140.3857	0.0	1.00	1.000000e+04	counts/cm
0948	37.1247	140.0354	0.0	1.00	1.000000e+04	counts/cm
0949	36.8722	139.5053	0.0	1.00	1.000000e+04	counts/cm
0950	36.5376	139.7528	0.0	1.00	1.000000e+04	counts/cm
0951	36.4566	139.9025	0.0	1.00	1.000000e+04	counts/cm
0952	36.8374	139.0609	0.0	1.00	1.000000e+04	counts/cm
0954	36.5914	138.8479	0.0	1.00	1.000000e+04	counts/cm
0955	36.3953	139.0167	0.0	1.00	1.000000e+04	counts/cm
0956	36.2677	139.2546	0.0	1.00	1.000000e+04	counts/cm
0957	36.2003	138.7030	0.0	1.00	1.000000e+04	counts/cm
0958	35.9299	138.9261	0.0	1.00	1.000000e+04	counts/cm
0959	35.1438	139.9685	0.0	1.00	1.000000e+04	counts/cm
0960	35.3915	139.3661	0.0	1.00	1.000000e+04	counts/cm
0961	37.5403	139.1115	0.0	1.00	1.000000e+04	counts/cm
0962	37.2121	138.6346	0.0	1.00	1.000000e+04	counts/cm
0963	37.1576	139.2471	0.0	1.00	1.000000e+04	counts/cm
0964	37.1071	138.4574	0.0	1.00	1.000000e+04	counts/cm
0965	36.7790	140.2965	0.0	1.00	1.000000e+04	counts/cm
0966	36.9195	137.0264	0.0	1.00	1.000000e+04	counts/cm
0967	36.8643	137.5513	0.0	1.00	1.000000e+04	counts/cm
0968	36.7580	137.1545	0.0	1.00	1.000000e+04	counts/cm
0969	36.5921	136.8064	0.0	1.00	1.000000e+04	counts/cm
0970	36.4728	137.2392	0.0	1.00	1.000000e+04	counts/cm
0971	37.4323	137.0339	0.0	1.00	1.000000e+04	counts/cm
0972	37.2264	136.9088	0.0	1.00	1.000000e+04	counts/cm
0973	36.5373	136.5407	0.0	1.00	1.000000e+04	counts/cm
0974	36.2296	136.3616	0.0	1.00	1.000000e+04	counts/cm
0975	36.1097	136.0489	0.0	1.00	1.000000e+04	counts/cm
0976	35.9014	136.6577	0.0	1.00	1.000000e+04	counts/cm
0977	35.8882	136.3396	0.0	1.00	1.000000e+04	counts/cm
0978	35.4866	135.7556	0.0	1.00	1.000000e+04	counts/cm
0979	35.9049	138.4442	0.0	1.00	1.000000e+04	counts/cm
0980	35.7539	138.9500	0.0	1.00	1.000000e+04	counts/cm
0981	35.4677	138.6069	0.0	1.00	1.000000e+04	counts/cm
0982	36.8567	138.6243	0.0	1.00	1.000000e+04	counts/cm
0983	36.7066	138.0967	0.0	1.00	1.000000e+04	counts/cm
0984	36.5236	138.1209	0.0	1.00	1.000000e+04	counts/cm
0985	36.2610	138.3660	0.0	1.00	1.000000e+04	counts/cm
0986	35.9446	137.7854	0.0	1.00	1.000000e+04	counts/cm
0987	35.8784	138.0957	0.0	1.00	1.000000e+04	counts/cm
0988	35.8156	137.4509	0.0	1.00	1.000000e+04	counts/cm
0989	35.6612	137.6202	0.0	1.00	1.000000e+04	counts/cm
0990	36.1403	137.0805	0.0	1.00	1.000000e+04	counts/cm
0991	35.7235	136.7846	0.0	1.00	1.000000e+04	counts/cm
0992	35.5231	137.3091	0.0	1.00	1.000000e+04	counts/cm
0993	35.4801	136.5453	0.0	1.00	1.000000e+04	counts/cm
0994	35.3006	137.2523	0.0	1.00	1.000000e+04	counts/cm
0995	35.1000	137.5753	0.0	1.00	1.000000e+04	counts/cm
0996	34.9173	137.1524	0.0	1.00	1.000000e+04	counts/cm
0997	34.7859	137.3388	0.0	1.00	1.000000e+04	counts/cm
0998	34.7401	136.9385	0.0	1.00	1.000000e+04	counts/cm
0999	34.4203	136.4745	0.0	1.00	1.000000e+04	counts/cm
1000	33.8770	135.9283	0.0	1.00	1.000000e+04	counts/cm
1001	35.4195	135.0876	0.0	1.00	1.000000e+04	counts/cm
1002	35.3335	135.3407	0.0	1.00	1.000000e+04	counts/cm
1003	35.1552	135.6342	0.0	1.00	1.000000e+04	counts/cm
1004	34.3265	135.2199	0.0	1.00	1.000000e+04	counts/cm
1006	34.7604	134.3761	0.0	1.00	1.000000e+04	counts/cm
1007	34.7106	136.0419	0.0	1.00	1.000000e+04	counts/cm
1008	34.4939	136.1731	0.0	1.00	1.000000e+04	counts/cm
1009	34.2929	136.0026	0.0	1.00	1.000000e+04	counts/cm
1010	34.2420	135.8548	0.0	1.00	1.000000e+04	counts/cm
1011	33.9408	135.5540	0.0	1.00	1.000000e+04	counts/cm
1012	33.6688	135.8821	0.0	1.00	1.000000e+04	counts/cm
1013	33.6583	135.5338	0.0	1.00	1.000000e+04	counts/cm
1014	35.5299	134.1953	0.0	1.00	1.000000e+04	counts/cm
1015	35.5069	133.4951	0.0	1.00	1.000000e+04	counts/cm
1016	35.4932	133.8697	0.0	1.00	1.000000e+04	counts/cm
1017	35.3406	134.1559	0.0	1.00	1.000000e+04	counts/cm
1018	35.4919	132.9220	0.0	1.00	1.000000e+04	counts/cm
1019	35.3107	133.1921	0.0	1.00	1.000000e+04	counts/cm
1020	35.3097	132.9027	0.0	1.00	1.000000e+04	counts/cm
1021	35.2331	132.6690	0.0	1.00	1.000000e+04	counts/cm
1022	35.0319	132.3856	0.0	1.00	1.000000e+04	counts/cm
1023	34.8567	132.6852	0.0	1.00	1.000000e+04	counts/cm
1024	34.7779	132.1095	0.0	1.00	1.000000e+04	counts/cm
1025	34.6243	131.8103	0.0	1.00	1.000000e+04	counts/cm
1026	35.2830	133.6808	0.0	1.00	1.000000e+04	counts/cm
1027	35.1050	133.9127	0.0	1.00	1.000000e+04	counts/cm
1028	34.7381	133.8004	0.0	1.00	1.000000e+04	counts/cm
1029	34.5903	133.9726	0.0	1.00	1.000000e+04	counts/cm
1030	35.0352	132.9021	0.0	1.00	1.000000e+04	counts/cm
1031	34.6337	132.9081	0.0	1.00	1.000000e+04	counts/cm
1032	34.6122	133.3413	0.0	1.00	1.000000e+04	counts/cm
1033	34.5156	133.1402	0.0	1.00	1.000000e+04	counts/cm
1035	34.1846	132.6920	0.0	1.00	1.000000e+04	counts/cm
1036	34.0692	132.5316	0.0	1.00	1.000000e+04	counts/cm
1037	34.1953	131.7353	0.0	1.00	1.000000e+04	counts/cm
1038	34.0901	132.0527	0.0	1.00	1.000000e+04	counts/cm
1039	34.0205	131.1130	0.0	1.00	1.000000e+04	counts/cm
1040	33.8459	132.1200	0.0	1.00	1.000000e+04	counts/cm
1041	33.9937	134.4573	0.0	1.00	1.000000e+04	counts/cm
1042	33.9346	134.2112	0.0	1.00	1.000000e+04	counts/cm
1044	34.4785	134.1760	0.0	1.00	1.000000e+04	counts/cm
1045	34.3259	133.8994	0.0	1.00	1.000000e+04	counts/cm
1046	33.9742	133.3507	0.0	1.00	1.000000e+04	counts/cm
1047	33.8841	133.0474	0.0	1.00	1.000000e+04	counts/cm
1048	33.6427	132.7985	0.0	1.00	1.000000e+04	counts/cm
1049	33.3051	132.7437	0.0	1.00	1.000000e+04	counts/cm
1050	33.0961	132.6336	0.0	1.00	1.000000e+04	counts/cm
1051	33.6258	133.5310	0.0	1.00	1.000000e+04	counts/cm
1052	33.6070	133.1545	0.0	1.00	1.000000e+04	counts/cm
1053	33.4971	134.0993	0.0	1.00	1.000000e+04	counts/cm
1054	33.4167	133.0895	0.0	1.00	1.000000e+04	counts/cm
1055	33.3949	134.2055	0.0	1.00	1.000000e+04	counts/cm
1056	33.1931	132.9721	0.0	1.00	1.000000e+04	counts/cm
1058	32.9611	132.8315	0.0	1.00	1.000000e+04	counts/cm
1059	32.7386	132.5554	0.0	1.00	1.000000e+04	counts/cm
1060	33.9297	130.7224	0.0	1.00	1.000000e+04	counts/cm
1061	33.8670	130.9711	0.0	1.00	1.000000e+04	counts/cm
1062	33.6831	130.2969	0.0	1.00	1.000000e+04	counts/cm
1063	33.5798	130.6757	0.0	1.00	1.000000e+04	counts/cm
1064	33.5647	130.9954	0.0	1.00	1.000000e+04	counts/cm
1065	33.5030	130.0793	0.0	1.00	1.000000e+04	counts/cm
1066	33.2920	130.0972	0.0	1.00	1.000000e+04	counts/cm
1067	33.0734	129.8630	0.0	1.00	1.000000e+04	counts/cm
1068	32.7683	129.9589	0.0	1.00	1.000000e+04	counts/cm
1069	33.0601	130.6218	0.0	1.00	1.000000e+04	counts/cm
1070	32.9959	130.8727	0.0	1.00	1.000000e+04	counts/cm
1071	32.7092	130.7484	0.0	1.00	1.000000e+04	counts/cm
1073	32.3961	130.8273	0.0	1.00	1.000000e+04	counts/cm
1074	32.3674	130.1799	0.0	1.00	1.000000e+04	counts/cm
1075	32.3435	130.6565	0.0	1.00	1.000000e+04	counts/cm
1076	32.2924	130.9864	0.0	1.00	1.000000e+04	counts/cm
1077	33.5143	131.5212	0.0	1.00	1.000000e+04	counts/cm
1078	33.3838	131.2917	0.0	1.00	1.000000e+04	counts/cm
1079	33.0962	131.7484	0.0	1.00	1.000000e+04	counts/cm
1080	32.9364	132.0390	0.0	1.00	1.000000e+04	counts/cm
1081	32.8989	131.4415	0.0	1.00	1.000000e+04	counts/cm
1082	32.8522	131.6292	0.0	1.00	1.000000e+04	counts/cm
1083	32.5279	131.3647	0.0	1.00	1.000000e+04	counts/cm
1084	32.3162	131.5830	0.0	1.00	1.000000e+04	counts/cm
1085	32.1119	131.3475	0.0	1.00	1.000000e+04	counts/cm
1086	32.0018	131.2545	0.0	1.00	1.000000e+04	counts/cm
1087	31.8778	130.9770	0.0	1.00	1.000000e+04	counts/cm
1088	31.7860	131.4701	0.0	1.00	1.000000e+04	counts/cm
1089	31.7438	130.7357	0.0	1.00	1.000000e+04	counts/cm
1090	31.5646	130.9983	0.0	1.00	1.000000e+04	counts/cm
1091	31.4503	130.3401	0.0	1.00	1.000000e+04	counts/cm
1092	31.3772	130.5406	0.0	1.00	1.000000e+04	counts/cm
1093	31.2427	130.8671	0.0	1.00	1.000000e+04	counts/cm
1094	26.3863	127.9937	0.0	1.00	1.000000e+04	counts/cm
1095	26.3127	127.7604	0.0	1.00	1.000000e+04	counts/cm
1096	26.1946	127.6776	0.0	1.00	1.000000e+04	counts/cm
1101	35.1048	136.5038	0.0	1.00	1.000000e+04	counts/cm
1102	35.3221	138.1858	0.0	1.00	1.000000e+04	counts/cm
1103	34.9675	137.4231	0.0	1.00	1.000000e+04	counts/cm
1104	34.5439	136.9817	0.0	1.00	1.000000e+04	counts/cm
1105	34.3736	136.8020	0.0	1.00	1.000000e+04	counts/cm
1106	34.2979	136.3885	0.0	1.00	1.000000e+04	counts/cm
1107	33.9329	136.1400	0.0	1.00	1.000000e+04	counts/cm
1108	34.1558	135.7435	0.0	1.00	1.000000e+04	counts/cm
1109	34.0908	135.2903	0.0	1.00	1.000000e+04	counts/cm
1110	33.8545	135.3991	0.0	1.00	1.000000e+04	counts/cm
1111	33.7991	135.8711	0.0	1.00	1.000000e+04	counts/cm
1112	33.6473	135.4060	0.0	1.00	1.000000e+04	counts/cm
1113	33.5201	135.8341	0.0	1.00	1.000000e+04	counts/cm
1114	33.9328	134.5100	0.0	1.00	1.000000e+04	counts/cm
1115	33.8388	133.7969	0.0	1.00	1.000000e+04	counts/cm
1116	33.8220	134.4846	0.0	1.00	1.000000e+04	counts/cm
1118	33.2022	132.3604	0.0	1.00	1.000000e+04	counts/cm
1119	33.5457	133.4317	0.0	1.00	1.000000e+04	counts/cm
1120	33.5425	133.6998	0.0	1.00	1.000000e+04	counts/cm
1121	33.3674	134.0562	0.0	1.00	1.000000e+04	counts/cm
1122	33.2661	134.1781	0.0	1.00	1.000000e+04	counts/cm
1123	33.3121	132.9740	0.0	1.00	1.000000e+04	counts/cm
1124	33.0601	132.8221	0.0	1.00	1.000000e+04	counts/cm
1125	32.8695	132.9822	0.0	1.00	1.000000e+04	counts/cm
1126	32.7621	132.8107	0.0	1.00	1.000000e+04	counts/cm
1128	35.4051	136.7288	0.0	1.00	1.000000e+04	counts/cm
1129	34.6033	136.4319	0.0	1.00	1.000000e+04	counts/cm
1130	33.7476	135.5899	0.0	1.00	1.000000e+04	counts/cm
1131	33.7225	133.9409	0.0	1.00	1.000000e+04	counts/cm
1132	33.5458	133.0432	0.0	1.00	1.000000e+04	counts/cm
1133	33.0395	132.4888	0.0	1.00	1.000000e+04	counts/cm
1134	33.3910	132.9226	0.0	1.00	1.000000e+04	counts/cm
1135	35.4904	133.6996	0.0	1.00	1.000000e+04	counts/cm
1136	34.7021	137.6369	0.0	1.00	1.000000e+04	counts/cm
1137	33.0788	131.3840	0.0	1.00	1.000000e+04	counts/cm
1139	34.2851	136.5405	0.0	1.00	1.000000e+04	counts/cm
2004	31.4253	130.8786	0.0	1.00	1.000000e+04	counts/cm
2005	43.5286	141.8448	0.0	1.00	1.000000e+04	counts/cm
2106	35.0069	139.0820	0.0	1.00	1.000000e+04	counts/cm
2107	34.9719	139.1017	0.0	1.00	1.000000e+04	counts/cm
2110	36.1061	140.0872	0.0	1.00	1.000000e+04	counts/cm
3001	36.2952	139.5423	0.0	1.00	1.000000e+04	counts/cm
3002	36.2633	140.1743	0.0	1.00	1.000000e+04	counts/cm
3003	36.2037	139.8105	0.0	1.00	1.000000e+04	counts/cm
3004	36.1813	140.5445	0.0	1.00	1.000000e+04	counts/cm
3005	36.1210	139.3452	0.0	1.00	1.000000e+04	counts/cm
3006	36.0969	140.3432	0.0	1.00	1.000000e+04	counts/cm
3007	36.0872	139.6367	0.0	1.00	1.000000e+04	counts/cm
3008	36.0109	139.7999	0.0	1.00	1.000000e+04	counts/cm
3009	35.9555	140.6592	0.0	1.00	1.000000e+04	counts/cm
3010	35.9704	140.4030	0.0	1.00	1.000000e+04	counts/cm
3011	35.9255	139.4643	0.0	1.00	1.000000e+04	counts/cm
3012	35.9403	139.9927	0.0	1.00	1.000000e+04	counts/cm
3013	35.9375	139.6519	0.0	1.00	1.000000e+04	counts/cm
3014	35.8736	140.1455	0.0	1.00	1.000000e+04	counts/cm
3015	35.8033	140.4070	0.0	1.00	1.000000e+04	counts/cm
3016	35.7802	139.8128	0.0	1.00	1.000000e+04	counts/cm
3018	35.7865	140.0248	0.0	1.00	1.000000e+04	counts/cm
3019	35.7104	139.4883	0.0	1.00	1.000000e+04	counts/cm
3020	35.7175	140.3152	0.0	1.00	1.000000e+04	counts/cm
3021	35.7773	140.6468	0.0	1.00	1.000000e+04	counts/cm
3022	35.7264	140.8372	0.0	1.00	1.000000e+04	counts/cm
3023	35.6755	139.9024	0.0	1.00	1.000000e+04	counts/cm
3024	35.6424	140.4483	0.0	1.00	1.000000e+04	counts/cm
3025	35.5441	140.1866	0.0	1.00	1.000000e+04	counts/cm
3026	35.5634	139.6734	0.0	1.00	1.000000e+04	counts/cm
3027	35.5301	140.3182	0.0	1.00	1.000000e+04	counts/cm
3028	35.5214	139.4678	0.0	1.00	1.000000e+04	counts/cm
3029	35.4826	139.3226	0.0	1.00	1.000000e+04	counts/cm
3030	35.4478	140.0513	0.0	1.00	1.000000e+04	counts/cm
3031	35.4154	139.0452	0.0	1.00	1.000000e+04	counts/cm
3032	35.4365	139.6537	0.0	1.00	1.000000e+04	counts/cm
3033	35.4211	140.3374	0.0	1.00	1.000000e+04	counts/cm
3034	35.3267	139.4661	0.0	1.00	1.000000e+04	counts/cm
3035	35.3049	139.2627	0.0	1.00	1.000000e+04	counts/cm
3036	35.3117	139.8255	0.0	1.00	1.000000e+04	counts/cm
3037	35.3331	140.1468	0.0	1.00	1.000000e+04	counts/cm
3038	35.3216	138.8817	0.0	1.00	1.000000e+04	counts/cm
3039	35.1437	139.8436	0.0	1.00	1.000000e+04	counts/cm
3041	35.1659	140.2680	0.0	1.00	1.000000e+04	counts/cm
3042	35.1486	139.1104	0.0	1.00	1.000000e+04	counts/cm
3043	35.1100	138.9019	0.0	1.00	1.000000e+04	counts/cm
3044	35.1119	140.0793	0.0	1.00	1.000000e+04	counts/cm
3045	35.2548	139.9543	0.0	1.00	1.000000e+04	counts/cm
3046	35.0148	138.9979	0.0	1.00	1.000000e+04	counts/cm
3047	34.9541	139.8641	0.0	1.00	1.000000e+04	counts/cm
3048	34.9393	139.1312	0.0	1.00	1.000000e+04	counts/cm
3049	34.9161	138.9248	0.0	1.00	1.000000e+04	counts/cm
3050	34.8353	137.6723	0.0	1.00	1.000000e+04	counts/cm
3051	34.7844	139.3814	0.0	1.00	1.000000e+04	counts/cm
3052	34.7859	138.0175	0.0	1.00	1.000000e+04	counts/cm
3053	34.7513	138.9898	0.0	1.00	1.000000e+04	counts/cm
3055	34.6868	139.4332	0.0	1.00	1.000000e+04	counts/cm
3057	34.3718	139.2579	0.0	1.00	1.000000e+04	counts/cm
3058	34.2005	139.1345	0.0	1.00	1.000000e+04	counts/cm
3059	34.1211	139.5038	0.0	1.00	1.000000e+04	counts/cm
3060	34.0591	139.5472	0.0	1.00	1.000000e+04	counts/cm
3061	34.9218	139.0137	0.0	1.00	1.000000e+04	counts/cm
3062	34.8785	139.1244	0.0	1.00	1.000000e+04	counts/cm
3063	35.7238	139.2681	0.0	1.00	1.000000e+04	counts/cm
3064	35.6233	138.9759	0.0	1.00	1.000000e+04	counts/cm
3065	35.6103	139.1572	0.0	1.00	1.000000e+04	counts/cm
3066	35.4285	139.2049	0.0	1.00	1.000000e+04	counts/cm
3067	35.2671	139.6648	0.0	1.00	1.000000e+04	counts/cm
3069	35.4436	138.4452	0.0	1.00	1.000000e+04	counts/cm
3070	35.4966	138.8140	0.0	1.00	1.000000e+04	counts/cm
3071	35.3621	138.5634	0.0	1.00	1.000000e+04	counts/cm
3072	35.3055	138.7707	0.0	1.00	1.000000e+04	counts/cm
3073	35.2895	138.4457	0.0	1.00	1.000000e+04	counts/cm
3074	35.2010	138.2535	0.0	1.00	1.000000e+04	counts/cm
3075	35.2032	138.6170	0.0	1.00	1.000000e+04	counts/cm
3076	35.1736	138.7215	0.0	1.00	1.000000e+04	counts/cm
3077	35.0674	138.5247	0.0	1.00	1.000000e+04	counts/cm
3078	35.1035	138.3687	0.0	1.00	1.000000e+04	counts/cm
3079	35.1039	138.1349	0.0	1.00	1.000000e+04	counts/cm
3081	34.9905	138.3783	0.0	1.00	1.000000e+04	counts/cm
3084	35.0793	137.6952	0.0	1.00	1.000000e+04	counts/cm
3085	34.7761	138.7861	0.0	1.00	1.000000e+04	counts/cm
3086	34.6100	138.8384	0.0	1.00	1.000000e+04	counts/cm
3088	34.9398	138.0749	0.0	1.00	1.000000e+04	counts/cm
3089	34.8439	137.9321	0.0	1.00	1.000000e+04	counts/cm
3090	34.9413	137.8179	0.0	1.00	1.000000e+04	counts/cm
3091	34.7578	138.1369	0.0	1.00	1.000000e+04	counts/cm
3092	34.7383	138.2256	0.0	1.00	1.000000e+04	counts/cm
3093	34.7153	138.0535	0.0	1.00	1.000000e+04	counts/cm
3094	34.6429	138.1293	0.0	1.00	1.000000e+04	counts/cm
3095	34.6704	137.9374	0.0	1.00	1.000000e+04	counts/cm
3096	34.7554	137.9113	0.0	1.00	1.000000e+04	counts/cm
3097	34.7928	137.7918	0.0	1.00	1.000000e+04	counts/cm
3098	34.6719	137.8234	0.0	1.00	1.000000e+04	counts/cm
3099	34.9377	137.5755	0.0	1.00	1.000000e+04	counts/cm
3102	34.8648	137.4340	0.0	1.00	1.000000e+04	counts/cm
3103	34.8087	137.5543	0.0	1.00	1.000000e+04	counts/cm
3104	34.7181	137.5149	0.0	1.00	1.000000e+04	counts/cm
5105	35.0406	139.1710	0.0	1.00	1.000000e+04	counts/cm
5113	33.1200	139.7972	0.0	1.00	1.000000e+04	counts/cm
